ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,dividendRate,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
BLC.bk,SET,2025-04-03,Household & Personal Products,Consumer Defensive,1863378688.0,1.216,0.10852,1.4404033,9.583,0.107329994,4.135,0.29,0.15,720835276.0,1150028086.0,230525841.0,2024-12-31,27416671.0,0.1974,0.6516112395644512,4.019999980926514,5.599999904632568,0.1237138980308011,0.1232189617276817,0.0147134187895144,9.668965451470736,13.8620688997466,0.7178571516761976,0.3024875636242518,347.0,379.0,726.0,1
BOFFICE.bk,SET,2025-04-03,REIT - Office,Real Estate,5127604224.0,0.852,0.51827997,0.4944097,30.789,0.06459,10.162,0.63,0.7,9639581385.0,-231470596.0,611566320.0,2024-12-31,577184234.0,0.0659,0.1735058006162796,4.800000190734863,4.726617336273193,0.1192694079503122,0.0650041579777149,0.1125641154788158,6.2666669694204185,7.61904792180137,1.0155254485905834,0.1774999929467839,338.0,207.0,545.0,1
BR.bk,SET,2025-04-03,Farm Products,Consumer Defensive,6177794048.0,0.191,0.01637,0.30786994,102.963,0.02476,0.888,0.13,0.02,7754177592.0,-346925292.0,453206468.0,2024-12-31,367896932.0,0.0705,0.2718985940921448,1.6100000143051147,1.9700000286102293,0.0733605660011798,0.0611841543455999,0.0595515048157202,10.91538472542396,12.384615494654728,0.8172588786411933,0.1186335393185923,228.0,209.0,437.0,1
BRI.bk,SET,2025-04-03,Real Estate - Development,Real Estate,13667909632.0,0.192,0.12497,0.3123983,232.423,0.080570005,1.63,0.5,0.63,4914895680.0,5292856023.0,270501260.0,2024-12-31,1094355053.0,0.1634,1.68150184688191,1.9299999475479128,4.924401760101318,0.0197909751588266,0.0264995924538898,0.0800674779439454,3.4759998950958253,3.859999895095825,0.3919257691736759,0.0994818679886174,41.0,280.0,321.0,0
BRR.bk,SET,2025-04-03,Confectioners,Consumer Defensive,6855404032.0,0.957,0.13708,0.9605345,103.09,0.29907,1.127,1.27,0.5,5858071117.0,345871574.0,1166881421.0,2024-12-31,858353299.0,0.1152,0.3440356430476307,4.579999923706055,4.71999979019165,0.1702133697085062,0.1880870728694486,0.1252082729177354,2.8527558454378386,3.606299152524453,0.9703390100193392,0.208951968546238,393.0,368.0,761.0,1
BTG.bk,SET,2025-04-03,Farm Products,Consumer Defensive,63525986304.0,1.49,0.02148,1.4354067,101.552,0.09505,1.305,1.27,0.5,32718392995.0,8280608220.0,4030650206.0,2024-12-31,546270929.0,0.0925,0.5191389672450577,19.899999618530277,21.539085388183597,0.0634488410256481,0.0983109365241155,0.0085991727288711,14.49606269175612,15.669291038212814,0.9239017934089008,0.0748743732945882,194.0,282.0,476.0,1
BTS.bk,SET,2025-04-03,Railroads,Industrials,272781541376.0,2.934,0.13114999,1.4189188,172.824,0.0155299995,1.307,0.16,0.0,261970522000.0,15142810000.0,431018382.0,2024-12-31,36467264067.0,0.013,1.154365946074501,5.199999809265137,4.519999980926514,0.0015800863204518,0.0015553866675746,0.1336866999249549,14.162498807907102,32.499998807907104,1.1504424405327622,0.5642307899266313,4.0,23.0,27.0,0
BWG.bk,SET,2025-04-03,Waste Management,Industrials,4194748160.0,0.494,0.0348,0.34574467,57.756,0.02873,1.443,0.02,0.0,6551170759.0,1078641812.0,372456635.0,2024-12-31,380642800.0,0.0189,1.2482041272684643,0.270000010728836,0.4699999988079071,0.088791179063298,0.0488159612748107,0.0907427062319755,-11.199999463558196,13.500000536441805,0.5744681093907562,1.8296295569266832,272.0,91.0,363.0,0
CBG.bk,SET,2025-04-03,Beverages - Non-Alcoholic,Consumer Defensive,62089125888.0,1.384,0.14468999,4.63699,23.618,0.23171,1.228,2.84,1.4,13238879775.0,954232530.0,3403256224.0,2024-12-31,4191501820.0,0.211,1.0954750333821277,60.5,78.41264343261719,0.0548124357578973,0.2397822373885598,0.0675078245997677,20.81549295774648,21.30281690140845,0.7715592454422204,0.0228760330578512,161.0,422.0,583.0,1
CCET.bk,SET,2025-04-03,Computer Hardware,Technology,74450370560.0,0.561,0.01763,2.1782978,72.914,0.098000005,1.446,0.25,0.26,20309015498.0,19331199274.0,3926874242.0,2024-12-31,214118499.0,0.0853,1.761284140379907,5.849999904632568,3.7999367713928223,0.0527448582520527,0.0990628901630916,0.002875989701454,21.155999618530277,23.399999618530277,1.5394992750072312,0.0958974374607679,152.0,277.0,429.0,1
CCP.bk,SET,2025-04-03,Building Materials,Basic Materials,1044773056.0,0.115,0.0313,0.36968577,31.879,0.06835,1.357,0.03,0.01,1936487000.0,277460000.0,180415000.0,2024-12-31,313318000.0,0.0715,0.5296398368806222,0.2000000029802322,0.3300000131130218,0.1726834348989949,0.0814902073084857,0.2998909650288684,2.833333432674408,6.666666766007742,0.6060605910089287,0.5749999914318324,394.0,240.0,634.0,1
CENTEL.bk,SET,2025-04-03,Resorts & Casinos,Consumer Cyclical,65835253760.0,2.512,0.07391,1.8411106,148.886,0.08281,0.578,1.3,0.59,54615789685.0,-4491634326.0,1466897792.0,2024-12-31,-632943696.0,0.0144,1.3306016484845675,28.0,40.0,0.0222813418073472,0.0292652869957361,-0.0096140541708455,19.606153846153845,21.538461538461537,0.7,0.0897142857142857,53.0,51.0,104.0,0
CFRESH.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,3081380864.0,0.12,-0.010980001,0.40660226,74.327,-0.02261,1.309,-0.09,0.0,2047109544.0,803578107.0,244235232.0,2024-12-31,59587189.0,0.0815,0.5830400144654833,1.0199999809265137,1.7699999809265137,0.0792616176901136,0.0856759006600825,0.0193378201624348,-9.999999788072374,-11.333333121405708,0.5762711818745843,0.1176470610234702,247.0,254.0,501.0,1
CGD.bk,SET,2025-04-03,Real Estate - Development,Real Estate,1773575040.0,0.318,-0.109110005,0.43298966,48.266,-0.0328,0.63,-0.03,0.0,10130549031.0,-3719883230.0,30675040.0,2024-12-31,215803883.0,0.1127,0.3036964450478724,0.2199999988079071,0.3300000131130218,0.0172955974842767,0.0047850006461442,0.1216773342728143,3.2666667064030968,-7.333333293596904,0.6666666365633119,1.4454545532868914,33.0,178.0,211.0,0
CGH.bk,SET,2025-04-03,Capital Markets,Financial Services,2028332800.0,0.487,0.13538,0.29451138,31.118,0.03856,1.999,0.06,0.0,4122611217.0,2553916528.0,63060842.0,2024-12-31,-455320146.0,0.0092,0.3336781573851087,0.449999988079071,0.7400000095367432,0.0310899877968743,0.0094451553874281,-0.2244799995345931,-0.6166668653488158,7.499999801317851,0.6081080841617573,1.0822222508913213,84.0,29.0,113.0,0
CH.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,1729321344.0,0.195,0.05588,1.1826698,19.712,0.0967,3.192,0.16,0.1,932352559.0,671222549.0,156703552.0,2024-12-31,47776049.0,0.0699,0.3277281308201178,2.0199999809265137,2.380000114440918,0.0906156351702324,0.0977213672239167,0.0276270510196166,11.40624988079071,12.62499988079071,0.848739446973106,0.0965346543768576,279.0,255.0,534.0,1
CHASE.bk,SET,2025-04-03,Credit Services,Financial Services,1923133056.0,0.031,0.10597,0.38968483,18.837,0.025190001,1.345,0.04,0.01,3775332849.0,103261553.0,125177080.0,2024-12-31,-722773431.0,0.1128,2.0453023948845264,0.6700000166893005,1.3957668542861938,0.0650901816748762,0.0322738257796309,-0.3758312139375966,15.975000417232511,16.750000417232513,0.4800228739003433,0.0462686555638932,202.0,227.0,429.0,0
CHAYO.bk,SET,2025-04-03,Credit Services,Financial Services,7742160896.0,0.364,0.118999995,0.70512825,102.236,0.082370006,0.737,0.21,0.0,8024023835.0,-599114405.0,721732762.0,2024-12-31,-129132103.0,0.0787,1.945189267883782,2.1600000858306885,3.839999914169312,0.093221100890952,0.097204251284719,-0.0166790776805886,8.552381361098517,10.285714694431851,0.5625000349245973,0.1685185118221945,283.0,269.0,552.0,1
CHG.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,17894721536.0,0.165,0.11382,2.3931623,8.683,0.12178001,2.79,0.09,0.1,6291215065.0,2627435892.0,1285696947.0,2024-12-31,1127560289.0,0.3392,1.17015412543247,1.690000057220459,2.6600000858306885,0.0718478320220562,0.144158231239097,0.0630107759280641,16.94444508022732,18.777778413560657,0.635338346875538,0.0976331327889866,222.0,427.0,649.0,1
CI.bk,SET,2025-04-03,Real Estate - Development,Real Estate,8347296256.0,0.211,-0.09259,0.30482644,320.113,-0.11906,1.871,-0.25,0.0,5297006449.0,2585580735.0,75998084.0,2024-12-31,272835953.0,-0.0129,1.2462981222062788,0.3600000143051147,0.5799999833106995,0.0091045150033309,0.009641261457185,0.0326855480664037,-0.596000057220459,-1.440000057220459,0.6206896976965374,0.586111087821149,20.0,7.0,27.0,0
CIVIL.bk,SET,2025-04-03,Engineering & Construction,Industrials,2692072960.0,0.983,0.0232,0.5839148,118.931,0.062,1.087,0.16,0.02,1661949969.0,527605319.0,83498480.0,2024-12-31,289848351.0,0.0904,0.5077256123434236,1.590000033378601,2.1600000858306885,0.0310164253497795,0.0381349036754718,0.1076673460588527,3.793750208616257,9.937500208616257,0.7361110973137401,0.6182389807321055,83.0,201.0,284.0,0
CK.bk,SET,2025-04-03,Engineering & Construction,Industrials,68449570816.0,6.041,0.03825,0.9377442,205.669,0.058480002,1.011,0.85,0.3,66948074241.0,518762537.0,750310438.0,2024-12-31,5103133882.0,0.0013,1.1805321421382795,14.0,19.605880737304688,0.0109615068298516,0.0111211741031953,0.0745531903438487,9.363529411764706,16.47058823529412,0.7140714659842742,0.4315,23.0,21.0,44.0,0
CKP.bk,SET,2025-04-03,Utilities - Independent Power Producers,Utilities,54231883776.0,1.097,0.12462,0.7244277,76.222,0.05614,1.859,0.17,0.09,60006510251.0,5663856211.0,2302178186.0,2024-12-31,4067405040.0,0.0268,1.3114851738626143,2.5199999809265137,3.680000066757202,0.0424506402084232,0.035056575896103,0.075000253666276,8.37058812309714,14.823529299567726,0.6847825910903108,0.4353174636123101,120.0,81.0,201.0,0
CM.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,231096176.0,1.078,0.045560002,0.4673157,0.12,0.06827,13.44,0.25,0.1,645181771.0,791909157.0,75076165.0,2024-12-31,101583597.0,0.0263,0.1060264413559106,1.6799999475479126,2.200000047683716,0.3248697849504874,0.0522417639254626,0.4395728166440971,2.40799979019165,6.71999979019165,0.7636363232431341,0.6416666867004507,433.0,109.0,542.0,1
CMAN.bk,SET,2025-04-03,Specialty Chemicals,Basic Materials,5031450624.0,0.433,0.06413,0.8805513,127.876,0.09575,0.763,0.26,0.12,4977189393.0,-464185462.0,607863160.0,2024-12-31,550149102.0,0.0844,0.1498808999176197,2.240000009536743,2.1600000858306885,0.1208127050080736,0.1346914758537133,0.1093420452892434,6.950000036679781,8.615384652064396,1.037037000244048,0.1933035706055863,341.0,313.0,654.0,1
CMC.bk,SET,2025-04-03,Real Estate - Diversified,Real Estate,5313594368.0,0.172,-0.10902,0.44559586,214.25,-0.09663,2.544,-0.19,0.0,2857731002.0,2542441269.0,18683428.0,2024-12-31,14151012.0,0.0061,0.226559139333991,0.8600000143051147,1.149999976158142,0.0035161562411532,0.0034597836999263,0.0026631712961044,-3.621052706869025,-4.526315864763761,0.7478261148997206,0.1999999966732291,10.0,19.0,29.0,0
CMR.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,10797776896.0,0.067,0.02438,1.4470843,59.611,0.03803,0.326,0.03,0.05,9968378771.18,-2164896039.88,412736996.81,2024-12-31,624586489.72,0.058,0.4101347955168732,1.340000033378601,1.8108824491500852,0.0382242567877927,0.0528913833761045,0.0578439891595996,42.43333444595337,44.66666777928671,0.7399707441018676,0.0499999987545298,108.0,163.0,271.0,0
COCOCO.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,11218761728.0,0.372,0.10383,2.6631958,46.244,0.19547,1.126,0.47,0.3,3757360666.0,313764165.0,742283915.0,2024-12-31,-702762668.0,0.1789,1.346417998756309,6.849999904632568,11.199999809265137,0.0661645137847427,0.1823289498145089,-0.0626417322195221,13.782978520494828,14.574467882196954,0.6116071447578012,0.0543065700991354,204.0,394.0,598.0,1
COM7.bk,SET,2025-04-03,Specialty Retail,Consumer Cyclical,55766974464.0,0.916,0.04172,5.4238214,126.181,0.39043,1.206,1.39,0.86,7092796000.0,3332685000.0,4190158000.0,2024-12-31,1702375000.0,0.4508,1.1387045292048237,19.600000381469727,22.83452796936035,0.0751369074667109,0.4019150771077133,0.0305265798685018,13.44172689314369,14.100719698899084,0.8583492686062636,0.0467346929679657,232.0,447.0,679.0,1
CPALL.bk,SET,2025-04-03,Grocery Stores,Consumer Defensive,1018603175936.0,6.081,0.02568,3.9188566,132.846,0.095010005,0.59,2.77,1.35,806967678088.0,-95223662513.0,50064172831.0,2024-12-31,50357637111.0,0.0535,1.3415869704567944,50.75,64.75,0.0491498298981796,0.0703401387794661,0.0494379345172629,16.12599277978339,18.32129963898917,0.7837837837837838,0.1198226600985221,142.0,191.0,333.0,0
CPAXT.bk,SET,2025-04-03,Food Distribution,Consumer Defensive,400805167104.0,1.868,0.020769998,0.9370512,50.507,0.03562,0.545,1.61,0.53,479607885245.0,-55914734045.0,18633254532.0,2024-12-31,10652403155.0,0.0358,1.5516553191417155,25.75,32.25,0.0464895566757129,0.0439781820386432,0.0265775095465172,14.833540372670807,15.993788819875776,0.7984496124031008,0.0725436893203883,134.0,111.0,245.0,0
CPF.bk,SET,2025-04-03,Farm Products,Consumer Defensive,710695780352.0,3.676,0.03351,0.8973874,168.778,0.07713,0.76,2.39,1.1,676663746000.0,-63273515000.0,36971203000.0,2024-12-31,48648070000.0,0.0331,1.1181836420364248,24.0,24.5,0.0520211376261282,0.0602735438738997,0.0684513280434915,8.503765690376568,10.0418410041841,0.979591836734694,0.1531666666666666,149.0,133.0,282.0,0
CPH.bk,SET,2025-04-03,Apparel Manufacturing,Consumer Cyclical,446653504.0,6.508,0.02422,0.26594788,36.383,0.03664,2.227,1.01,0.75,613756656.43,635123400.8,68447460.55,2024-12-31,15057918.199999988,0.1216,0.5609825684449032,7.550000190734863,13.668639183044434,0.1532450992481187,0.054807073068182,0.0337127506336544,1.031683357163231,7.475247713598875,0.552359316068598,0.8619867331906064,379.0,270.0,649.0,1
CPI.bk,SET,2025-04-03,Farm Products,Consumer Defensive,2238017024.0,0.209,0.06106,0.5998249,21.59,0.11594,1.235,0.51,0.22,2974121455.0,190788340.0,348040736.0,2024-12-31,867554600.0,0.1089,0.5049970824540863,2.759999990463257,2.7029731273651123,0.1555129975633286,0.1099686116014564,0.387644325622431,5.001960765614228,5.411764687182856,1.0210978283582623,0.0757246379428139,381.0,312.0,693.0,1
CPN.bk,SET,2025-04-03,Real Estate - Diversified,Real Estate,351302877184.0,0.747,0.31344998,2.175271,115.285,0.16118999,0.961,3.73,2.1,265485000727.0,467413572.0,18899600383.0,2024-12-31,35349606530.0,0.053,1.1528214765697613,48.75,64.72058868408203,0.0537985926403359,0.0710638421268547,0.1006243012108469,12.869436997319037,13.06970509383378,0.7532378952540341,0.0153230769230769,153.0,192.0,345.0,0
CPNREIT.bk,SET,2025-04-03,REIT - Diversified,Real Estate,86652944384.0,0.643,0.28027,1.0093299,107.489,0.04454,0.526,0.47,1.06,90238777466.0,-5654377035.0,4740984071.0,2024-12-31,-6009623976.0,0.0512,0.3686235241202494,11.899999618530272,12.156639099121094,0.0547123251806709,0.056050336076656,-0.0693527960154305,23.95106301814952,25.319148124532497,0.9788889446747354,0.0540336151774948,160.0,151.0,311.0,0
CPT.bk,SET,2025-04-03,Electrical Equipment & Parts,Industrials,411130368.0,0.497,0.07343,0.8675799,0.389,0.07443,3.877,0.08,0.03,444714458.47,576233702.95,86512631.88,2024-12-31,203995339.29,-0.0021,0.1465650261202268,0.949999988079071,0.9542105197906494,0.2104262750057908,0.0847375362914339,0.496181637669733,5.662499850988388,11.874999850988388,0.995587418473963,0.5231579013016086,413.0,118.0,531.0,1
CPW.bk,SET,2025-04-03,Electronics & Computer Distribution,Technology,1805468800.0,0.296,0.011779999,1.4004222,90.448,0.12145001,1.083,0.17,0.16,986959213.0,108208351.0,158999328.0,2024-12-31,260690713.0,0.1747,0.5634772812082028,2.0199999809265137,2.493333339691162,0.0880653977515424,0.1451826489631133,0.144389486542221,10.141176358391256,11.882352828979492,0.8101604180918393,0.1465346548489736,267.0,378.0,645.0,1
CRANE.bk,SET,2025-04-03,Rental & Leasing Services,Industrials,1112328832.0,0.008,0.00892,0.45578852,88.905,0.00364,0.339,0.0,0.0,1542724827.64,-331067569.21,6719407.710000001,2024-12-31,128985942.45,0.0029,2.1592423045117397,0.5,0.7300000190734863,0.0060408464805486,0.0055456340175823,0.1159602616953472,inf,inf,0.6849314889533816,0.016,16.0,17.0,33.0,0
CSC.bk,SET,2025-04-03,Packaging & Containers,Consumer Cyclical,926432384.0,27.106,0.077020004,0.5434441,0.71,0.07033,5.061,5.44,2.95,2213197842.0,2300022651.0,285464884.0,2024-12-31,235645446.0,0.0507,0.0843979222266924,43.25,42.83189392089844,0.3081335334668094,0.0632508171144653,0.2543579543091619,2.967647058823529,7.950367647058823,1.0097615594555245,0.626728323699422,431.0,169.0,600.0,1
CSS.bk,SET,2025-04-03,Electronics & Computer Distribution,Technology,114794832.0,0.786,0.01841,0.55333334,0.553,0.04046,1.778,0.06,0.04,793405865.0,1119542604.0,76941775.0,2024-12-31,401687142.0,0.0532,0.5630616853685041,0.8299999833106995,0.949999988079071,0.6702546940440663,0.0402215617654466,3.499174440187342,0.7333330551783239,13.833333055178326,0.8736842039219229,0.9469879708488758,440.0,134.0,574.0,2
CTW.bk,SET,2025-04-03,Electrical Equipment & Parts,Industrials,1032803776.0,1.646,0.01696,0.29420716,15.684,0.025999999,3.154,0.26,0.05,1604388159.0,2730947581.0,245068333.0,2024-12-31,950015538.0,-0.0184,0.195160721554434,2.700000047683716,3.952550411224365,0.2372845052417778,0.0565281094008188,0.9198412709908604,4.053846337245061,10.384615568014292,0.6831032540448606,0.6096296188631831,423.0,44.0,467.0,3
CWT.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,1519718144.0,0.089,0.00052,0.199059,69.135,-0.00719,0.734,0.0,0.0,2711948728.0,-254597103.0,110755937.0,2024-12-31,11112397.0,0.054,0.7492657594544969,0.5600000023841858,1.2100000381469729,0.0728792621429674,0.045071261220095,0.0073121434022965,inf,inf,0.4628099047350322,0.158928570751937,225.0,138.0,363.0,0
DCC.bk,SET,2025-04-03,Building Products & Equipment,Industrials,15368465408.0,0.007,0.15701,1.8782383,29.816,0.16059999,1.214,0.12,0.08,7209498595.0,530343112.0,1343308573.0,2024-12-31,916531165.0,0.2441,0.9448870095455466,1.4600000381469729,1.9589362144470213,0.0874068124134726,0.1735576286767075,0.0596371297112659,12.108333651224774,12.166666984558104,0.7453024898817897,0.0047945204226736,264.0,417.0,681.0,1
DCON.bk,SET,2025-04-03,Building Materials,Basic Materials,2425278464.0,0.014,0.0543,0.5846774,32.834,0.02025,3.243,0.01,0.0,1980361746.89,1270313397.17,64210967.68,2024-12-31,7485366.280000001,0.033,0.1077365895272969,0.2899999916553497,0.3267589509487152,0.0264757093394121,0.0197531173785032,0.0030863945691639,27.59999916553497,28.999999165534973,0.8875043539384639,0.0482758634580868,72.0,63.0,135.0,0
DELTA.bk,SET,2025-04-03,Electrical Equipment & Parts,Industrials,827737833472.0,1.259,0.11497,9.43985,1.822,0.25683,2.165,1.52,0.46,40565167408.0,44404555138.0,17696755131.0,2024-12-31,16319761905.0,0.2071,2.362143911050404,67.5,105.90618133544922,0.0213796620323246,0.2082713065400386,0.0197161000078318,43.579605263157895,44.4078947368421,0.6373565654888381,0.0186518518518518,52.0,416.0,468.0,1
DITTO.bk,SET,2025-04-03,Information Technology Services,Technology,7206519808.0,0.458,0.18842,2.0471826,0.836,0.15221,2.287,0.67,0.25,2286737851.0,1335882076.0,496639168.0,2024-12-31,-18636946.0,0.1771,1.3830121312171224,10.800000190734863,17.55000114440918,0.0689152574657018,0.1370939204244045,-0.002586122913214,15.435821180201287,16.119403269753526,0.6153845861243928,0.0424074066584656,216.0,373.0,589.0,1
DMT.bk,SET,2025-04-03,Infrastructure Operations,Industrials,11368830976.0,0.583,0.36346,1.3952839,2.758,0.10566,1.224,0.76,0.8,8697832339.0,132056888.0,1121166606.0,2024-12-31,1544603875.0,0.1037,0.2703786572815454,10.0,11.1709623336792,0.0986175806788597,0.1269740284591228,0.1358630344897125,12.39078947368421,13.157894736842104,0.8951780250705099,0.0583,299.0,323.0,622.0,1
DOHOME.bk,SET,2025-04-03,Home Improvement Retail,Consumer Cyclical,35511230464.0,0.037,0.02174,1.4244263,135.392,0.05392,0.942,0.2,0.01,19123840791.0,-889773408.0,1242435718.0,2024-12-31,314341309.0,0.0953,1.904802635427848,5.400000095367432,10.691213607788086,0.0349871210252637,0.0681381554593984,0.0088518844571907,26.81500047683716,27.00000047683716,0.5050876629603365,0.0068518517308437,90.0,250.0,340.0,0
DREIT.bk,SET,2025-04-03,REIT - Hotel & Motel,Real Estate,4920801792.0,0.585,0.78945,0.6049607,36.697,0.07919,6.66,0.83,0.4,7630498179.0,358399018.0,523839795.0,2024-12-31,491325660.0,0.0603,0.0316635494172457,5.0,5.078738212585449,0.1064541546565913,0.0655709770801297,0.099846667426998,5.319277108433735,6.024096385542169,0.9844965010422608,0.1169999999999999,315.0,196.0,511.0,1
DRT.bk,SET,2025-04-03,Building Products & Equipment,Industrials,6686700544.0,0.017,0.10143,2.2586935,25.603,0.1943,1.512,0.59,0.48,2441976405.0,517428897.0,598332898.0,2024-12-31,314679046.0,0.262,0.2349900301589044,7.050000190734863,7.690408229827881,0.0894810368825154,0.2021801128745832,0.0470604364483411,11.920339306330275,11.94915286565231,0.916726392155732,0.0024113474524924,274.0,424.0,698.0,1
DTCENT.bk,SET,2025-04-03,Scientific & Technical Instruments,Technology,183713440.0,0.794,0.16098,0.7331629,5.067,0.075830005,7.696,0.09,0.06,506087000.0,1124820000.0,96984000.0,2024-12-31,31200000.0,0.0853,0.3946617185784614,0.8799999952316284,1.1663366556167605,0.5279091175909613,0.0594662969746282,0.1698297087028581,0.9555555025736489,9.777777724795872,0.7544991328136587,0.902272732161786,439.0,226.0,665.0,1
DUSIT.bk,SET,2025-04-03,Lodging,Consumer Cyclical,23591073792.0,4.241,-0.021440001,1.2304746,210.948,-0.02311,1.147,-0.42,0.0,32870914000.0,690751000.0,488017000.0,2024-12-31,-1002432000.0,-0.0199,0.8412569233282307,8.350000381469727,11.199999809265137,0.0206865106820823,0.0145409055242044,-0.0424920039180215,-9.783334241594588,-19.88095328921364,0.7455357610419097,0.5079041684131659,47.0,5.0,52.0,0
EASON.bk,SET,2025-04-03,Specialty Chemicals,Basic Materials,387743488.0,0.472,0.080620006,0.6234414,2.431,0.06862,4.083,0.11,0.06,537477857.83,493108278.17,18830150.94,2024-12-31,67231864.51,0.0384,0.468594732600211,1.0099999904632568,1.25,0.0485634227853234,0.0182713023998995,0.1733926335082641,4.890909004211426,9.181818095120516,0.8079999923706055,0.4673267370859159,139.0,73.0,212.0,0
EASTW.bk,SET,2025-04-03,Utilities - Regulated Water,Utilities,17733363712.0,0.72,0.01135,0.28962305,133.677,0.0049799997,0.432,0.03,0.02,27077569034.0,-3288197988.0,322539808.0,2024-12-31,-886270152.0,0.0391,0.2679449494817368,2.0,3.0199999809265137,0.0181883038795251,0.0135581477701249,-0.0499775545346915,42.66666666666667,66.66666666666667,0.6622516598117377,0.36,34.0,62.0,96.0,0
ECL.bk,SET,2025-04-03,Credit Services,Financial Services,3866251520.0,0.035,0.14887999,0.45324153,156.76,0.03243,2.865,0.06,0.05,3443744575.11,-65399812.21,8984355.75,2024-12-31,-12663466.559999987,0.0333,1.3720920115661974,0.8500000238418579,1.0099999904632568,0.0023237897750635,0.0026593957634707,-0.0032753861186972,13.583333730697632,14.166667064030966,0.8415841899681487,0.0411764694332664,8.0,43.0,51.0,0
EGCO.bk,SET,2025-04-03,Utilities - Independent Power Producers,Utilities,126938480640.0,82.826,0.13422,0.45648742,116.69,0.05167,2.402,10.28,6.5,180757192000.0,35199957000.0,5324065000.0,2024-12-31,7605668000.0,0.0295,0.8753464249134132,91.5,117.97461700439452,0.0419420885861959,0.0246533399086501,0.0599161732648259,0.8437743190661485,8.900778210116732,0.7755905662028268,0.9052021857923496,117.0,67.0,184.0,0
EKH.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,3937981184.0,2.076,0.21429001,2.047345,2.707,0.116969995,8.161,0.36,0.85,1249254147.0,1677201547.0,306953101.0,2024-12-31,61519373.0,0.1715,0.0643841034014444,6.400000095367432,6.599999904632568,0.0779468175843879,0.1048890306555244,0.0156220586451639,12.011111376020642,17.77777804268731,0.9696969981583248,0.3243749951664359,241.0,354.0,595.0,1
EP.bk,SET,2025-04-03,Utilities - Renewable,Utilities,6591391232.0,0.159,-0.87728,0.410104,132.095,-0.24949,0.141,-0.88,0.0,8547010002.92,-4353275281.72,14728057.569999998,2024-12-31,-616433436.41,-0.0012,0.372309981196942,1.4199999570846558,2.039999961853028,0.002234438383584,0.0035119192197702,-0.0935209904424013,-1.4329544966871088,-1.613636314868927,0.6960784233519315,0.1119718343699364,7.0,11.0,18.0,0
EPG.bk,SET,2025-04-03,Specialty Chemicals,Basic Materials,11018833920.0,0.624,0.0496,0.6614964,38.595,0.05876,2.052,0.25,0.12,11375442306.0,4124266679.0,595173061.0,2024-12-31,703541644.0,0.0781,1.2852521144947648,2.8399999141693115,4.731428623199463,0.0540141602388358,0.0383989829470982,0.0638490106219878,8.863999656677246,11.359999656677246,0.6002415211853838,0.219718316499498,156.0,173.0,329.0,0
ERW.bk,SET,2025-04-03,Lodging,Consumer Cyclical,26463934464.0,0.33,0.15932,1.4694334,154.744,0.16549,0.731,0.27,0.09,24066575081.0,-801232790.0,1604328478.0,2024-12-31,-211944635.0,0.0135,1.2477873625099134,2.5799999237060547,4.300180912017822,0.0606232032573401,0.0689578712375369,-0.008008810454406,8.333333050763164,9.555555272985387,0.5999747397826135,0.1279069805265613,182.0,117.0,299.0,0
ETC.bk,SET,2025-04-03,Utilities - Renewable,Utilities,3091798272.0,0.957,0.124069996,1.0628742,65.134,0.03332,3.122,0.04,0.0,2682754033.0,1681404959.0,179534412.0,2024-12-31,212558573.0,0.0488,0.7271288912321703,1.440000057220459,2.359999895095825,0.0580679579343525,0.041138375647887,0.0687491725850864,12.075001430511476,36.000001430511475,0.6101695428939794,0.6645833069251653,170.0,129.0,299.0,0
FE.bk,SET,2025-04-03,Advertising Agencies,Communication Services,1420706048.0,15.697,0.18338,1.0040003,0.147,0.09932999,1.206,18.01,12.0,1543745760.91,79974189.77,111667660.04,2024-12-31,169559847.23,0.0368,0.3090188298290997,192.0,190.0,0.0786001159051868,0.0687727338653654,0.1193490007793646,9.78917268184342,10.660744031093836,1.0105263157894735,0.0817552083333333,245.0,148.0,393.0,0
FORTH.bk,SET,2025-04-03,Conglomerates,Industrials,12385332224.0,0.898,0.02419,3.3220994,177.643,0.13821,0.814,0.24,0.3,5772939157.0,-1449819773.0,669857740.0,2024-12-31,-159225938.0,0.2123,0.7446412950933694,6.699999809265137,13.5,0.0540847615457553,0.1549477774033177,-0.0128560086334588,24.174999205271405,27.916665871938072,0.4962962821677879,0.1340298545618158,157.0,397.0,554.0,1
