ticker,market,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,Total Assets,Current Liabilities,EBIT,ttm_lastest,MF_ROC,MF_EY
MFEC.bk,SET,2024-08-15,Information Technology Services,Technology,2295560704.0,5.2,2821931520.0,6714273000.0,3721559000.0,146223589.0,2024-03-31,0.048859860648227664,0.051816845293255025
MGC.bk,SET,2024-08-15,Auto & Truck Dealerships,Consumer Cyclical,4256000000.0,3.8,10820025344.0,14228390634.0,6808930856.0,930517465.0,2023-09-30,0.1254157974896161,0.08599956427236997
MGT.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,888000000.0,2.22,1043404032.0,1025576000.0,236750000.0,134112769.0,2024-06-30,0.1700156549099548,0.12853388034444552
MICRO.bk,SET,2024-08-15,Credit Services,Financial Services,925649984.0,0.99,3610296832.0,5310719372.0,1414712086.0,192102419.0,2024-03-31,0.04930751020161208,0.05320959132703247
MIDA.bk,SET,2024-08-15,Credit Services,Financial Services,901476096.0,0.36,6801481216.0,10677415000.0,4812596000.0,100080009.0,2024-03-31,0.017064466780645746,0.014714443195780488
MINT.bk,SET,2024-08-15,Lodging,Consumer Cyclical,141182353408.0,24.6,335012364288.0,372383166000.0,70220232000.0,23349971460.0,2024-06-30,0.07727609455897062,0.06969883487621589
MITSIB.bk,mai,2024-08-15,Auto & Truck Dealerships,Consumer Cyclical,1056932800.0,0.77,1670723968.0,2008219000.0,999196000.0,91071910.0,2024-03-31,0.09025751642925879,0.05451044681487445
MJD.bk,SET,2024-08-15,Real Estate - Development,Real Estate,851807936.0,0.99,11914372096.0,17395649000.0,3284549000.0,49362214.0,2024-03-31,0.003498112407962526,0.004143081448377151
ML.bk,SET,2024-08-15,Credit Services,Financial Services,500456000.0,0.47,2084693760.0,3850340000.0,1563531000.0,5329802.0,2024-03-31,0.0023306721287173525,0.0025566354647696553
MODERN.bk,SET,2024-08-15,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1818187520.0,2.5,1447730048.0,3280619000.0,842532000.0,19730900.0,2024-03-31,0.00809277929786755,0.013628852994560488
MONO.bk,SET,2024-08-15,Entertainment,Communication Services,4998311936.0,1.44,6343517696.0,3891513000.0,2563246000.0,35517611.0,2024-06-30,0.026739812853891574,0.005599040264740833
MOONG.bk,mai,2024-08-15,Household & Personal Products,Consumer Defensive,664766656.0,1.97,494940160.0,1352937000.0,204217000.0,55918301.0,2024-03-31,0.04867879117626576,0.11297992266378222
MOSHI.bk,SET,2024-08-15,Department Stores,Consumer Cyclical,13612499968.0,41.25,13926493184.0,3250572163.0,441369583.0,513579373.0,2023-09-30,0.18282034078154663,0.03687786768818771
MSC.bk,SET,2024-08-15,Electronics & Computer Distribution,Technology,2988000000.0,8.3,2827098880.0,3581349000.0,1105981000.0,281135926.0,2024-06-30,0.11357338626014395,0.09944325894961269
MST.bk,SET,2024-08-15,Capital Markets,Financial Services,5137334784.0,9.0,16468461568.0,18167496000.0,11879525000.0,951673620.0,2024-03-31,0.15134828388998614,0.057787645559388784
MTW.bk,mai,2024-08-15,Auto Manufacturers,Consumer Cyclical,714439936.0,1.06,1064380992.0,961096830.76,299816358.33,72945756.02,2024-03-31,0.11030985952442696,0.06853350122584677
MUD.bk,mai,2024-08-15,Restaurants,Consumer Cyclical,1432610432.0,1.36,3619196928.0,4937732000.0,1460745000.0,21650332.0,2024-06-30,0.00622675091968995,0.005982081779662696
NAT.bk,mai,2024-08-15,Information Technology Services,Technology,1502240000.0,4.58,955906112.0,1134376001.0,425116084.0,187856421.0,2024-03-31,0.26486259338408374,0.19652183267973497
NC.bk,SET,2024-08-15,Apparel Retail,Consumer Cyclical,236225808.0,1.58,364324256.0,807332636.0,258450900.0,26616237.0,2024-03-31,0.04849175196457985,0.0730564505702305
NCAP.bk,SET,2024-08-15,Credit Services,Financial Services,1984500096.0,1.47,7143975936.0,10137626765.0,2757635855.0,23515859.0,2024-06-30,0.003186434683562503,0.0032917046768730883
NCH.bk,SET,2024-08-15,Real Estate - Development,Real Estate,896601664.0,0.72,2588022272.0,5501836000.0,1870397000.0,134321293.5,2024-03-31,0.03698844824324462,0.051901135068747974
NDR.bk,mai,2024-08-15,Auto Parts,Consumer Cyclical,735411008.0,2.12,761046976.0,1037479837.0,205655562.0,51340.0,2024-06-30,6.171976647351389e-05,6.745969909747069e-05
NEO.bk,SET,2024-08-15,Household & Personal Products,Consumer Defensive,15374999552.0,51.25,14404287488.0,7287044793.0,3588167370.0,1205715327.0,2023-12-31,0.32596790569558703,0.0837053084371208
NER.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,8906347520.0,4.82,17435951104.0,16897330000.0,4006108000.0,2234833936.0,2024-06-30,0.1733609068248146,0.12817390474829357
NETBAY.bk,mai,2024-08-15,Software - Application,Technology,2800000000.0,14.0,2423514880.0,759545000.0,152167000.0,226845626.0,2024-03-31,0.37348344194225014,0.09360191178194871
NEW.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,750000000.0,75.0,727749120.0,630298311.17,101996790.51,74450356.02000001,2024-03-31,0.14092398584617016,0.10230222747641386
NEX.bk,SET,2024-08-15,Electronic Components,Technology,1277152000.0,0.64,1162126336.0,12611232000.0,7608221000.0,819765183.0,2024-03-31,0.16385436350229893,0.7054010890258321
NFC.bk,SET,2024-08-15,Agricultural Inputs,Basic Materials,1294517760.0,1.19,6673469440.0,7763307000.0,907998000.0,447295416.0,2024-03-31,0.06524803127036287,0.06702591808077568
NNCL.bk,SET,2024-08-15,Utilities - Independent Power Producers,Utilities,3789262592.0,1.85,3286968064.0,4668533000.0,206992000.0,573406451.0,2024-03-31,0.12852206244434378,0.17444843997121354
NOBLE.bk,SET,2024-08-15,Real Estate - Development,Real Estate,4299947520.0,3.14,19231787008.0,25218915000.0,7148492000.0,1661052611.0,2024-03-31,0.09192106963959837,0.0863701646814744
NRF.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,1871311360.0,1.32,4291683584.0,6483014000.0,1572047000.0,205973043.0,2024-03-31,0.04194144310071723,0.04799352957144755
NSL.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,8625000448.0,28.75,8299863040.0,2609800041.0,841532928.0,493250677.0,2024-03-31,0.2789457957871323,0.05942877305599491
NTV.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,4720000000.0,29.5,3753487104.0,2893072000.0,247528000.0,451689369.0,2024-06-30,0.1707359125382152,0.12033859621327742
NVD.bk,SET,2024-08-15,Real Estate Services,Real Estate,2640406016.0,1.7,10752454656.0,15098085649.0,4783853018.0,344007467.0,2024-06-30,0.033352696153668905,0.031993389231177984
NYT.bk,SET,2024-08-15,Marine Shipping,Industrials,3521600000.0,2.84,4928075776.0,6546833000.0,1147661000.0,710215025.0,2024-06-30,0.13154147061808735,0.1441160926256017
OCC.bk,SET,2024-08-15,Household & Personal Products,Consumer Defensive,588000000.0,9.8,345158016.0,1245222000.0,148119000.0,3537000.0,2024-06-30,0.003223945244885849,0.010247480388808353
OHTL.bk,SET,2024-08-15,Lodging,Consumer Cyclical,5435208192.0,360.0,7939388928.0,5904480471.0,1189678890.0,509234016.0,2024-03-31,0.108007517867166,0.0641402028062984
ONEE.bk,SET,2024-08-15,Entertainment,Communication Services,7762874880.0,3.26,6371418112.0,9514293000.0,2268004000.0,624477847.0,2024-06-30,0.08617898720296692,0.09801237903754134
OR.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,167999995904.0,14.0,159092047872.0,218666930656.0,65279033071.0,15663250903.0,2024-06-30,0.10211529820545458,0.09845401522269745
ORI.bk,SET,2024-08-15,Real Estate - Development,Real Estate,10454551552.0,4.26,48083337216.0,67478412000.0,22733045000.0,4084097560.0,2024-03-31,0.09127419962831013,0.08493789733548265
ORN.bk,SET,2024-08-15,Real Estate - Development,Real Estate,1020000000.0,0.68,2067262720.0,4409751756.0,1552174594.0,176663850.0,2024-06-30,0.061822949997386634,0.08545786091474623
OSP.bk,SET,2024-08-15,Beverages - Non-Alcoholic,Consumer Defensive,71188873216.0,23.7,71896866816.0,24938330000.0,6450534000.0,3069719500.0,2024-03-31,0.16604031654178789,0.04269615125031932
PACO.bk,mai,2024-08-15,Auto Parts,Consumer Cyclical,1450000000.0,1.45,1405070976.0,1322956000.0,202763000.0,180549101.0,2024-06-30,0.16117678025126028,0.12849820691193325
PAF.bk,SET,2024-08-15,Footwear & Accessories,Consumer Cyclical,529200000.0,0.98,655348224.0,1200023000.0,437795000.0,13427895.0,2024-06-30,0.017616638328689052,0.020489709910314794
PANEL.bk,mai,2024-08-15,Engineering & Construction,Industrials,228000016.0,1.2,59141820.0,284371778.0,16851232.0,12610684.0,2024-06-30,0.04713912328812307,0.2132278648171463
PATO.bk,SET,2024-08-15,Agricultural Inputs,Basic Materials,1302703744.0,9.15,1122042496.0,621735928.0,84802761.0,98643309.0,2024-03-31,0.18371617747353647,0.08791405793600174
PB.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,27224999936.0,60.5,20580096000.0,13201207000.0,1099826000.0,1965256124.0,2024-06-30,0.16239932649009234,0.09549304940074138
PCC.bk,SET,2024-08-15,Conglomerates,Industrials,3360939008.0,2.74,4334999040.0,6330092000.0,2540185000.0,497534763.0,2024-03-31,0.13127888441589727,0.11477159704284502
PCSGH.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,7289500160.0,4.78,5365582848.0,6122963000.0,576812000.0,786318347.0,2024-03-31,0.1417773059190058,0.14654854267940287
PDG.bk,mai,2024-08-15,Packaging & Containers,Consumer Cyclical,724680000.0,2.44,391525824.0,732387000.0,100082000.0,73800611.0,2024-06-30,0.11671679173816434,0.18849487435086784
PDJ.bk,SET,2024-08-15,Luxury Goods,Consumer Cyclical,1233292288.0,2.08,1648928512.0,3824118000.0,1227451000.0,124758478.0,2024-03-31,0.04804562079003584,0.07566033159841437
PEACE.bk,SET,2024-08-15,Real Estate - Development,Real Estate,1310394752.0,2.6,2363371008.0,3490738000.0,1095080000.0,101021108.0,2024-06-30,0.042168418029618585,0.04274449828573001
PF.bk,SET,2024-08-15,Real Estate - Development,Real Estate,1501665024.0,0.15,32163035136.0,52155707000.0,21992312000.0,971392000.0,2024-06-30,0.032204332436716755,0.03020212476504506
PHG.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,4830000128.0,16.1,4827610624.0,2403037000.0,322911000.0,375396266.0,2024-03-31,0.18046804183977316,0.07776026180192613
PHOL.bk,mai,2024-08-15,Security & Protection Services,Industrials,603449984.0,2.98,645128000.0,645372000.0,219962000.0,77476948.49,2024-03-31,0.1821230071930608,0.1200954670856016
PICO.bk,mai,2024-08-15,Advertising Agencies,Communication Services,865485952.0,4.02,641917184.0,723007648.0,263735253.0,42482892.0,2024-01-31,0.09250042559165786,0.06618126614912369
PIMO.bk,mai,2024-08-15,Specialty Industrial Machinery,Industrials,1212216064.0,1.6,1163449472.0,1371731864.0,255671557.0,112855036.0,2024-03-31,0.10111911990074923,0.09700037579285609
PIN.bk,SET,2024-08-15,Real Estate - Development,Real Estate,5591200256.0,4.82,6568688128.0,6263542000.0,660027000.0,1774393790.0,2024-03-31,0.316657274942603,0.270129096620737
PJW.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,1610085120.0,2.58,2877066752.0,3597690000.0,1622472000.0,224662859.73,2024-06-30,0.11374079201890626,0.07808746862540643
PL.bk,SET,2024-08-15,Rental & Leasing Services,Industrials,942485824.0,1.58,9233374208.0,12064857000.0,3536984000.0,421479982.0,2024-03-31,0.049423810837708304,0.04564744940531278
PLANB.bk,SET,2024-08-15,Advertising Agencies,Communication Services,29169076224.0,6.8,33050212352.0,16428553000.0,3451373000.0,1599718576.0,2024-06-30,0.12327166425987772,0.04840267163678888
PLAT.bk,SET,2024-08-15,Real Estate Services,Real Estate,5768000000.0,2.06,7838879744.0,11536200000.0,897753000.0,584370340.0,2024-03-31,0.054930041950671936,0.07454768526679927
PLE.bk,SET,2024-08-15,Engineering & Construction,Industrials,490255232.0,0.36,7183402496.0,16013665000.0,12731528000.0,56409573.0,2024-03-31,0.01718684290143891,0.007852765180763721
PLUS.bk,SET,2024-08-15,Beverages - Non-Alcoholic,Consumer Defensive,3551000064.0,5.3,3205634048.0,1727136409.0,334870363.03,244595436.0,2024-03-31,0.17568153493938646,0.07630173386528742
PM.bk,SET,2024-08-15,Food Distribution,Consumer Defensive,4604490240.0,8.25,4544513024.0,2745928000.0,674965000.0,569564410.0,2024-06-30,0.27502394296759525,0.12533013042147242
PMTA.bk,SET,2024-08-15,Agricultural Inputs,Basic Materials,860200000.0,8.5,969497024.0,2669535000.0,818794000.0,234316269.0,2024-06-30,0.12660673157400198,0.24168848712216368
POLY.bk,SET,2024-08-15,Metal Fabrication,Industrials,4095000064.0,9.1,3746556160.0,1609829897.0,307388658.0,227303084.0,2024-03-31,0.17452079770947732,0.06066987235552342
PORT.bk,SET,2024-08-15,Marine Shipping,Industrials,995812928.0,1.64,2592145408.0,3278027782.0,651283066.0,63865819.0,2024-03-31,0.024313675634705264,0.02463820849050147
PPM.bk,mai,2024-08-15,Industrial Distribution,Industrials,822901952.0,1.95,1406906240.0,2108463000.0,725107000.0,290390079.83,2024-03-31,0.2099171000306501,0.20640329225492665
PR9.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,13602990080.0,17.3,11684474880.0,5946386000.0,599004000.0,775885819.0,2024-06-30,0.14509638903672864,0.06640313980460198
PRAKIT.bk,SET,2024-08-15,Advertising Agencies,Communication Services,598457920.0,9.9,211849616.0,1297779725.0,318502396.0,5042535.0,2024-03-31,0.005149241027717083,0.02380242690645236
PRAPAT.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,525094656.0,1.35,1016083072.0,1410322000.0,643699000.0,89359256.0,2024-06-30,0.11656219028127254,0.08794483292011777
PREB.bk,SET,2024-08-15,Engineering & Construction,Industrials,1321133312.0,4.28,2867467776.0,7196926144.62,2460699618.89,237600267.99,2024-03-31,0.050166576007125936,0.08286065844528605
PRG.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,6171526656.0,8.9,7111981568.0,11776640000.0,1111173000.0,410035993.0,2024-03-31,0.03844519822713811,0.05765425417368011
PRI.bk,mai,2024-08-15,Real Estate Services,Real Estate,2480000000.0,7.75,1824800000.0,2572253000.0,619282000.0,461686227.0,2024-03-31,0.2364019880479536,0.25300648125822006
PRIN.bk,SET,2024-08-15,Real Estate - Development,Real Estate,3147625728.0,2.58,9128169472.0,13270694990.0,2778985003.0,432517813.0,2024-03-31,0.041224720616174236,0.04738275448617788
PRM.bk,SET,2024-08-15,Oil & Gas Midstream,Energy,19431368704.0,8.35,24959281152.0,21850960000.0,3631798000.0,2864736000.0,2024-06-30,0.1572375282683144,0.11477638248289243
PROEN.bk,mai,2024-08-15,Telecom Services,Communication Services,641193024.0,1.4,1146861312.0,1795217852.0,713946698.0,3399036.0,2024-06-30,0.003143555608069056,0.0029637724844623586
PROS.bk,mai,2024-08-15,Engineering & Construction,Industrials,645309952.0,1.17,894143616.0,1066800000.0,819453000.0,41830708.0,2024-06-30,0.16911750698411543,0.046782985698798525
PROSPECT.bk,SET,2024-08-15,REIT - Industrial,Real Estate,3112499968.0,8.3,4762918912.0,5417626000.0,245911000.0,383488166.0,2024-03-31,0.07415106323530976,0.08051536737982576
PROUD.bk,mai,2024-08-15,Real Estate - Development,Real Estate,1061675328.0,1.09,4572275200.0,9142136000.0,3053874000.0,79802935.0,2024-06-30,0.013107670957655896,0.017453659613489582
PRTR.bk,SET,2024-08-15,Staffing & Employment Services,Industrials,2543999744.0,4.24,2208014848.0,2165352369.0,467673519.0,267341887.0,2024-06-30,0.1574749470431348,0.12107793896501913
PSG.bk,mai,2024-08-15,Engineering & Construction,Industrials,33796046848.0,0.52,31673929728.0,4935737000.0,667165000.0,2558608563.0,2024-06-30,0.5994062096176426,0.08077963754330648
PSH.bk,SET,2024-08-15,Real Estate - Development,Real Estate,18497048576.0,8.45,33278248960.0,70614517000.0,17979601000.0,2903052586.0,2024-03-31,0.055154502117947715,0.08723573735773867
PSL.bk,SET,2024-08-15,Marine Shipping,Industrials,12396355584.0,7.95,16921761792.0,26208116000.0,1596788000.0,1900306373.0,2024-06-30,0.07721267105131426,0.11229955818775303
PSTC.bk,mai,2024-08-15,Oil & Gas Midstream,Energy,1628399616.0,0.47,2623715328.0,7664124000.0,1760197000.0,69113269.0,2024-03-31,0.011706321741444297,0.02634175600623697
PT.bk,SET,2024-08-15,Information Technology Services,Technology,2526611968.0,8.9,2624888576.0,2410914000.0,1457667000.0,388618481.0,2024-06-30,0.40767868244012306,0.1480514199929224
PTC.bk,mai,2024-08-15,Oil & Gas Refining & Marketing,Energy,594500032.0,1.45,325361952.0,906220213.26,13724978.71,82278742.15,2024-06-30,0.09218955907533255,0.2528837242468966
PTG.bk,SET,2024-08-15,Specialty Retail,Consumer Cyclical,13944500224.0,8.35,38960906240.0,48323114000.0,19116496000.0,2751908390.0,2024-06-30,0.09422208315937163,0.07063255595360607
PTL.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,10529999872.0,11.7,12018835456.0,27343733000.0,4511191000.0,977490804.0,2024-06-30,0.04281129994198631,0.08132990983847944
PTT.bk,SET,2024-08-15,Oil & Gas Integrated,Energy,964001202176.0,33.75,2223587196928.0,3618416759791.0,644559438528.0,309440485271.0,2024-06-30,0.10405357481628619,0.13916273924337572
PTTEP.bk,SET,2024-08-15,Oil & Gas E&P,Energy,579618537472.0,146.0,579427172352.0,1000336893000.0,100067869000.0,160308354000.0,2024-06-30,0.17806716628739633,0.2766669594545926
PTTGC.bk,SET,2024-08-15,Chemicals,Basic Materials,105507094528.0,23.4,360400158720.0,713286705571.0,155683184504.0,22737703644.0,2024-06-30,0.04077754674233469,0.06309015990657553
PYLON.bk,SET,2024-08-15,Engineering & Construction,Industrials,1274784128.0,1.7,805450112.0,1248448973.0,157179195.0,56495132.0,2024-03-31,0.05177008759789919,0.07014106914668851
Q-CON.bk,SET,2024-08-15,Building Products & Equipment,Industrials,3420000000.0,8.55,2096408064.0,3082648000.0,413558000.0,954431433.0,2024-06-30,0.3575868303429259,0.4552698729745012
QH.bk,SET,2024-08-15,Real Estate - Development,Real Estate,17893046272.0,1.67,29022523392.0,44243545000.0,6908895000.0,2751219189.0,2024-06-30,0.07369077221830123,0.09479600212014536
QTC.bk,SET,2024-08-15,Electrical Equipment & Parts,Industrials,1391659392.0,4.08,916193664.0,1833069000.0,250938000.0,135774761.0,2024-06-30,0.08581764784332017,0.14819438982717087
RAM.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,33899999232.0,28.25,53529649152.0,42417676000.0,11085586000.0,2175295055.0,2024-03-31,0.0694270651909911,0.040637199934248504
RATCH.bk,SET,2024-08-15,Utilities - Regulated Electric,Utilities,62531252224.0,28.75,132186456064.0,232440471000.0,27097840000.0,11565246933.0,2024-06-30,0.056321704249518455,0.08749192071085193
RBF.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,10300000256.0,5.15,9815222272.0,5691840187.0,683238519.0,787464395.0,2024-06-30,0.157222404015699,0.08022889071462079
RCL.bk,SET,2024-08-15,Marine Shipping,Industrials,18481125376.0,22.3,14744894464.0,63540397000.0,9188929000.0,3431252000.0,2024-06-30,0.06313080632891094,0.23270780325878093
READY.bk,mai,2024-08-15,Software - Infrastructure,Technology,792000000.0,6.6,595052288.0,383249636.0,131944647.0,46281612.0,2024-06-30,0.18416511420710394,0.07777738685041406
RICHY.bk,SET,2024-08-15,Real Estate - Development,Real Estate,749027200.0,0.46,4051512576.0,6972308873.0,3023376317.0,94740912.0,2024-03-31,0.023991524457932525,0.02338408439386762
RJH.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,6975320576.0,23.3,8335246848.0,4153791234.33,824062052.63,605988681.0,2024-06-30,0.18199338382547114,0.07270194777079744
ROCK.bk,SET,2024-08-15,"Furnishings, Fixtures & Appliances",Consumer Cyclical,204000000.0,10.2,361249568.0,835469000.0,295162000.0,39886374.0,2024-03-31,0.0738216865596781,0.11041223999470637
ROCTEC.bk,SET,2024-08-15,Advertising Agencies,Communication Services,7387362304.0,0.91,6559412224.0,7100537000.0,2050758000.0,444844354.0,2024-06-30,0.08809184599959721,0.06781771579660367
ROH.bk,SET,2024-08-15,Lodging,Consumer Cyclical,2384849152.0,2.54,6697309696.0,8395867000.0,1062302000.0,377298875.0,2024-06-30,0.051448221294827276,0.05633588591928839
ROJNA.bk,SET,2024-08-15,Utilities - Independent Power Producers,Utilities,11213553664.0,5.55,23131228160.0,47695847455.0,11291066202.0,2141373135.0,2023-12-31,0.05882120593221629,0.09257498651554523
RPC.bk,SET,2024-08-15,Specialty Retail,Consumer Cyclical,652329984.0,0.5,4393028096.0,8889908000.0,2512449000.0,146906632.0,2024-03-31,0.023035292269225092,0.03344085874018503
RPH.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,3139500032.0,5.75,2683868928.0,1976216000.0,134732000.0,237630108.0,2024-03-31,0.1290427220654646,0.08854013156934615
RS.bk,SET,2024-08-15,Entertainment,Communication Services,12984208384.0,11.9,16423272448.0,8167852915.0,3182918008.0,1643410624.0,2024-03-31,0.3296754430418483,0.10006596609801306
RSP.bk,SET,2024-08-15,Footwear & Accessories,Consumer Cyclical,1389410048.0,1.87,1661800960.0,2413322000.0,244826000.0,129179259.0,2024-03-31,0.05957090029218408,0.07773449535135664
RT.bk,SET,2024-08-15,Engineering & Construction,Industrials,633585600.0,0.46,3143815936.0,5962907000.0,3961686000.0,312896037.0,2024-03-31,0.15635256525890945,0.099527467055883
S.bk,SET,2024-08-15,Resorts & Casinos,Consumer Cyclical,4866141184.0,0.71,48121335808.0,75935189000.0,10917746000.0,3146003104.0,2024-03-31,0.04838706289941301,0.06537647077280404
S11.bk,SET,2024-08-15,Rental & Leasing Services,Industrials,1085010048.0,1.77,4296471552.0,6754397569.0,2538287549.0,93588534.0,2024-06-30,0.022197839609508104,0.021782649522358574
SA.bk,SET,2024-08-15,Real Estate - Development,Real Estate,9111715840.0,7.6,22610694144.0,22457364000.0,8317417000.0,522584000.0,2024-06-30,0.03695798859783562,0.023112249304326357
SAAM.bk,mai,2024-08-15,Utilities - Renewable,Utilities,2295046144.0,7.65,2221869056.0,501937000.0,38476000.0,69894338.0,2024-06-30,0.15080953521439777,0.03145745146918325
SABINA.bk,SET,2024-08-15,Apparel Manufacturing,Consumer Cyclical,7436499968.0,21.4,7513150976.0,2901280616.25,678223852.46,594964308.5799999,2024-03-31,0.26763343081067764,0.07918971819953481
SAF.bk,mai,2024-08-15,Steel,Basic Materials,147000000.0,0.49,223617088.0,394375868.61,106981705.99,5261181.17,2024-06-30,0.018306499763380616,0.02352763474855732
SAFE.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,4285666816.0,14.1,2921809664.0,1952466114.0,107942603.0,263544103.0,2024-06-30,0.14287923218561782,0.09019892919349315
SAK.bk,SET,2024-08-15,Credit Services,Financial Services,9264320512.0,4.42,16184681472.0,13472362080.0,5223445914.0,970713739.0,2024-03-31,0.11767773116679775,0.05997731501107172
SALEE.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,714625600.0,0.47,783800640.0,1807224000.0,193010000.0,27643138.0,2024-03-31,0.017124828554330465,0.03526807275890972
SAMART.bk,SET,2024-08-15,Information Technology Services,Technology,6089325056.0,6.05,11184034816.0,17662577000.0,9132556000.0,100120235.0,2024-03-31,0.011737396074405913,0.008952067536196054
SAMCO.bk,SET,2024-08-15,Real Estate Services,Real Estate,603291968.0,0.94,3075002368.0,6246643000.0,2130898000.0,81774518.0,2024-06-30,0.019868703721926406,0.026593318707974406
SAMTEL.bk,SET,2024-08-15,Telecom Services,Communication Services,2533799936.0,4.1,2353120000.0,6674684000.0,2800272000.0,142481932.0,2024-03-31,0.03677511116525553,0.06055021928333447
SANKO.bk,mai,2024-08-15,Auto Parts,Consumer Cyclical,322995264.0,1.02,387416704.0,536443000.0,195240000.0,77932893.0,2024-03-31,0.2284062361702564,0.20116038414285822
SAPPE.bk,SET,2024-08-15,Beverages - Non-Alcoholic,Consumer Defensive,30212321280.0,98.0,29694302208.0,5727523000.0,1610067000.0,1564627621.0,2024-06-30,0.3799986256076568,0.052691173210275694
SAT.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,4762172416.0,11.2,3419223552.0,9987442000.0,1537212000.0,931060046.0,2024-06-30,0.11018162180201012,0.2723016005944966
SAUCE.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,14670000128.0,40.75,13109213184.0,3082494000.0,262923000.0,890147263.0,2024-06-30,0.3157030849728558,0.06790241721649921
SAV.bk,SET,2024-08-15,Airports & Air Services,Industrials,12608000000.0,19.7,13449763840.0,2180212000.0,288711000.0,511261750.0,2024-06-30,0.2702942002145386,0.038012693463025146
SC.bk,SET,2024-08-15,Real Estate - Development,Real Estate,10179760128.0,2.38,44374945792.0,68269671000.0,26014988000.0,3013831383.0,2024-06-30,0.07132538144943604,0.06791740990798775
SCC.bk,SET,2024-08-15,Conglomerates,Industrials,235800002560.0,196.5,604096167936.0,949478114000.0,234656533000.0,22077828000.0,2024-06-30,0.030885788267771955,0.03654687642769321
SCCC.bk,SET,2024-08-15,Building Materials,Basic Materials,41720000512.0,140.0,57496424448.0,67635971000.0,12481805000.0,5143027000.0,2024-06-30,0.09324820540301525,0.08944951011086567
SCG.bk,SET,2024-08-15,Utilities - Regulated Electric,Utilities,4072949760.0,3.5,8856332288.0,9671623000.0,2704242000.0,239321918.0,2024-03-31,0.03434890642552776,0.027022689553357463
SCGD.bk,SET,2024-08-15,Building Materials,Basic Materials,10889999360.0,6.6,17164102656.0,42072467000.0,18041087000.0,1849761000.0,2024-06-30,0.07697273315140454,0.10776916434681105
SCGP.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,97878573056.0,22.8,154693402624.0,211753738000.0,76318708000.0,9303328000.0,2024-06-30,0.06869218399405234,0.060140431603361924
SCL.bk,mai,2024-08-15,Auto Parts,Consumer Cyclical,340000000.0,1.36,684918976.0,1208056000.0,867006000.0,60141000.0,2024-06-30,0.17634071250549774,0.08780746644111084
SCM.bk,SET,2024-08-15,Household & Personal Products,Consumer Defensive,2336911872.0,3.92,2215522304.0,863251781.0,107414595.0,105630206.0,2024-03-31,0.13975259216738245,0.047677338119905474
SCN.bk,SET,2024-08-15,Utilities - Regulated Gas,Utilities,1019297984.0,0.84,4013643776.0,6159613000.0,2037199000.0,204335000.0,2024-06-30,0.04956683147301557,0.05091009850496508
SCP.bk,SET,2024-08-15,Building Materials,Basic Materials,1933755008.0,6.85,705478976.0,2686386000.0,371530000.0,268600359.0,2024-03-31,0.11603329062369322,0.38073474637463894
SE.bk,SET,2024-08-15,Industrial Distribution,Industrials,421259008.0,0.62,337029760.0,564876684.14,87678629.74,69266669.16,2024-03-31,0.145152874202498,0.20552092835956087
SEAFCO.bk,SET,2024-08-15,Engineering & Construction,Industrials,1423936512.0,1.75,1387319168.0,2293278000.0,551653000.0,188119442.0,2024-06-30,0.10801374693174477,0.1355992523848701
SEAOIL.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,1640540160.0,2.22,498422592.0,3692740000.0,1153992000.0,314927000.0,2024-03-31,0.12404815286905199,0.6318473621677245
SECURE.bk,mai,2024-08-15,Software - Infrastructure,Technology,1345907200.0,13.1,938040384.0,912477770.0,158466232.0,133743732.0,2024-03-31,0.1773762406272356,0.142577797588723
SE-ED.bk,SET,2024-08-15,Specialty Retail,Consumer Cyclical,838760192.0,2.14,1378227712.0,2718971773.0,976261775.0,75948979.0,2024-06-30,0.04358096245913659,0.05510626316589402
